tissue,cell_line,drug_name_A,drug_name_B,synergy,PD_A,PD_B
Lymphoid,HC1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,HDMYZ,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,HDLM2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,HH,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,HL60,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,HS445,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,IM9,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,JJN3,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,JSC1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,JURLMK1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,JVM2,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,JVM3,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,JIYOYEP2003,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,K562,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KARPAS1106P,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KARPAS231,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,KARPAS299,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,KARPAS422,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,KARPAS45,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KARPAS620,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KCL22,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KE37,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KG1,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,KMH2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KMOE2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KMS12BM,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KOPN8,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KU812,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,KY821,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,L1236,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,L363,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,L428,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,L540,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,LAMA84,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,LC41,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,LOUCY,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MCCAR,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,ME1,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,MEG01,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,MHHCALL2,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,MHHPREB1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,ML2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MLMA,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,MM1S,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MN60,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MOLM13,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MOLP8,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MOLT13,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MOLT16,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MOLT4,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MONOMAC6,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,MV411,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,MOT,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,NALM6,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,NAMALWA,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,NKM1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,NOMO1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,OCIAML2,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,OCIAML3,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,OCIAML5,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,OCIM1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,OPM2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,P12ICHIKAWA,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,P30OHK,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,P31FUJ,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,P32ISH,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,PF382,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,RCK8,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,REH,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,RF48,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,RPMI6666,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,RPMI8226,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,RPMI8402,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,RPMI8866,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,RS411,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,RAJI,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,RAMOS2G64C10,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,SCC3,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SKMM2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SLVL,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SR,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,ST486,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUDHL10,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUDHL5,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUDHL6,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUDHL8,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUPB15,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUPHD1,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUPM2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,SUPT1,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,TK,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,TUR,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,U266,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,U698M,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,VAL,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,WIL2NS,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,WSUDLCL2,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,WSUNHL,Taselisib,Sapitinib,0,PD_08,PD_03
Lymphoid,YT,Taselisib,Sapitinib,1,PD_08,PD_03
Lymphoid,A3KAW,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,A4FUK,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,ALLPO,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,ALLSIL,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,ARH77,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,BALL1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,BC1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,BE13,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,BL41,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,BV173,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,CA46,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,CCRFCEM,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,CESS,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,CMLT1,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,CTV1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,DB,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,DEL,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,DG75,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,DND41,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,DAUDI,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,EB3,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,EJM,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,EM2,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,EOL1CELL,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,GDM1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,GRST,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,GRANTA519,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,H9,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,HAL01,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,HDMYZ,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,HDLM2,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,HH,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,HL60,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,HS445,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,IM9,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,JJN3,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,JSC1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,JURLMK1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,JVM3,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,JIYOYEP2003,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,K562,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KARPAS1106P,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KARPAS231,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KARPAS422,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KARPAS45,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KARPAS620,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,KCL22,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KE37,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,KG1,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KMH2,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,KMOE2,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KMS12BM,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,KOPN8,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,KU812,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,L363,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,L428,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,L540,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,LAMA84,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,LC41,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,LOUCY,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,MCCAR,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,ME1,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MEG01,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MHHCALL2,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,MHHPREB1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,ML2,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MM1S,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MN60,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,MOLM13,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MOLP8,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MOLT13,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MOLT16,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MOLT4,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MONOMAC6,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,MOT,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,NKM1,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,NOMO1,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,OCIAML2,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,OCIAML3,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,OCIM1,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,OPM2,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,P12ICHIKAWA,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,P31FUJ,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,P32ISH,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,PF382,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,RCK8,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,RF48,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,RPMI8226,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,RPMI8866,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,RAJI,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,RAMOS2G64C10,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SCC3,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,SKMM2,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,SLVL,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SR,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,ST486,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SUDHL10,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SUDHL5,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,SUDHL6,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SUDHL8,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SUPB15,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SUPHD1,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SUPM2,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,SUPT1,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,TK,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,TUR,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,U266,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,U698M,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,VAL,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,WIL2NS,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,WSUDLCL2,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,WSUNHL,Navitoclax,Taselisib,1,PD_01,PD_08
Lymphoid,YT,Navitoclax,Taselisib,0,PD_01,PD_08
Lymphoid,A3KAW,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,A4FUK,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,ALLPO,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,ALLSIL,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,AMO1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,ARH77,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,ATN1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,BC1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,BE13,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,BL41,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,BV173,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,CA46,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,CCRFCEM,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,CESS,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,CMLT1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,CTV1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,DB,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,DEL,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,DG75,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,DND41,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,DAUDI,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,EB3,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,EB2,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,EJM,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,EM2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,EOL1CELL,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,GA10,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,GDM1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,GRST,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,GRANTA519,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,H9,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,HAL01,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,HDMYZ,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,HDLM2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,HH,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,HL60,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,HS445,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,IM9,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,JJN3,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,JSC1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,JURLMK1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,JIYOYEP2003,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,K562,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KARPAS1106P,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,KARPAS231,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KARPAS299,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KARPAS422,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,KARPAS45,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KARPAS620,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KCL22,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KE37,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KG1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KMH2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KMOE2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KMS12BM,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,KOPN8,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KU812,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,KY821,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,L1236,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,L363,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,L428,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,L540,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,LAMA84,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,LC41,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,LOUCY,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MCCAR,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,ME1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MEG01,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MHHCALL2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MHHPREB1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,ML2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MLMA,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,MM1S,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MN60,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MOLM13,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MOLP8,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MOLT13,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MOLT16,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MOLT4,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MONOMAC6,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MV411,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,MOT,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,NAMALWA,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,NKM1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,NOMO1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,OCIAML3,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,OCIAML5,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,OCIM1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,OPM2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,P12ICHIKAWA,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,P31FUJ,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,P32ISH,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,PF382,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,RCK8,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,RF48,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,RPMI8226,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,RPMI8402,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,RPMI8866,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,RAJI,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,RAMOS2G64C10,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,SCC3,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SKMM2,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,SLVL,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,SR,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,ST486,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SUDHL10,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SUDHL5,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SUDHL6,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SUDHL8,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,SUPB15,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SUPHD1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SUPM2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,SUPT1,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,TK,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,TUR,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,U266,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,U698M,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,VAL,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,WIL2NS,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,WSUDLCL2,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,WSUNHL,Trametinib,Taselisib,0,PD_10,PD_08
Lymphoid,YT,Trametinib,Taselisib,1,PD_10,PD_08
Lymphoid,A3KAW,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,A4FUK,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,ALLPO,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,ALLSIL,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,AMO1,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,ARH77,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,ATN1,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,BC1,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,BE13,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,BL41,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,BV173,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,CA46,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,CCRFCEM,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,CMLT1,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,CTV1,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,DB,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,DEL,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,DG75,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,DND41,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,DAUDI,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,EB3,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,EB2,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,EJM,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,EM2,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,EOL1CELL,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,GA10,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,GDM1,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,GRST,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,GRANTA519,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,H9,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,HAL01,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,HDMYZ,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,HDLM2,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,HH,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,HL60,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,HS445,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,IM9,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,JJN3,Lapatinib,Taselisib,1,PD_03,PD_08
Lymphoid,JSC1,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,JURLMK1,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,JIYOYEP2003,Lapatinib,Taselisib,0,PD_03,PD_08
Lymphoid,K562,Lapatinib,Taselisib,0,PD_03,PD_08
