CELL_LINE_NAME	tissue	ANCHOR_ID	LIBRARY_ID	ANCHOR_VIABILITY	LIBRARY_EMAX	SYNERGY_OBS_EMAX	SYNERGY_DELTA_EMAX	SYNERGY_DELTA_XMID	SYNERGY_DELTA_IC50	SYNERGY_EMAX	BLISS_VIS	HSA_VIS	HSA	BLISS	SUB_HSA	NO_SYNERGY_VIS	NO_BLISS_OR_HSA	ANCHOR_NAME	LIBRARY_NAME	ANCHOR_GENE_TARGET	LIBRARY_GENE_TARGET
C-4-I	Cervix	1013	1372	0.94630417742482	0.601948606348172	0.269504453440964	0.303170403879523	4.13805098457631	1	1	0	1	1	1	0	0	0	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
Ca-Ski	Cervix	1013	1372	0.938459348248842	0.622574682956771	0.617255989076814	-0.0339870051497438	-0.626012081343356	0	0	0	1	1	0	0	0	0	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
DoTc2-4510	Cervix	1013	1372	0.958645565883386	0.702884953826811	0.756517383882405	-0.0825392425940601	-1.67484144495703	0	0	0	1	0	0	0	1	1	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
HT-3	Cervix	1013	1372	0.985195778821485	0.719568579214582	0.748431659773649	-0.0393515806939306	-0.503983607922923	0	0	0	1	0	0	0	1	1	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
HeLa	Cervix	1013	1372	0.951845400671051	0.719805557571323	0.791034362057779	-0.106117553532194	-1.59859675368541	0	0	0	0	0	0	0	1	1	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
ME-180	Cervix	1013	1372	0.966289628389516	0.709979264341108	0.769464787172849	-0.0842044690913901	-1.68831135972336	0	0	0	1	0	0	0	1	1	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
MS751	Cervix	1013	1372	0.985794983634865	0.716654260438269	0.747607604231263	-0.0414161550792458	-0.54129461124263	0	0	0	1	0	0	0	1	1	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
SISO	Cervix	1013	1372	0.976058319379043	0.852674923852825	0.843854641211982	-0.0115838137241308	-0.171171896838246	0	0	0	1	1	0	0	0	0	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
SKG-IIIa	Cervix	1013	1372	0.972191745514098	0.527514850294842	0.492101013412866	0.0209308051182007	0.277734397602184	0	0	0	1	1	1	0	0	0	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
SW756	Cervix	1013	1372	0.921455921429002	0.707017204324519	0.679299531230009	-0.0274053759894137	-0.56938165690204	0	0	0	1	1	0	0	0	0	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
SiHa	Cervix	1013	1372	0.963251330717142	0.719601313682012	0.745377215282615	-0.0522161192298299	-1.23289576929684	0	0	0	1	0	0	0	1	1	Nilotinib	Trametinib	ABL1	MAP2K1;MAP2K2
C-33-A	Cervix	1558	1372	0.806186787043064	0.442986813486618	0.343155880521281	0.0145186258243435	0.175538985164362	0	0	1	1	1	1	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
C-4-I	Cervix	1558	1372	0.794330801906931	0.601948606348172	0.4893659608532	-0.0051699134755097	-0.0685806075754458	0	0	0	1	1	0	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
Ca-Ski	Cervix	1558	1372	0.74420095808606	0.622574682956771	0.49130481957827	-0.0272841162371252	-0.549915824883228	0	0	0	1	1	0	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
DoTc2-4510	Cervix	1558	1372	0.839746221549833	0.702884953826811	0.620962503521937	-0.0307173779508191	-0.671978363395262	0	0	0	1	1	0	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
HT-3	Cervix	1558	1372	0.815085854244428	0.719568579214582	0.661212210779858	-0.0734819543785537	-1.13643263798647	0	0	0	1	1	0	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
HeLa	Cervix	1558	1372	0.934874813405604	0.719805557571323	0.810351594816327	-0.137717332884013	-2.43169578037532	0	0	0	0	0	0	0	1	1	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
ME-180	Cervix	1558	1372	0.693378024719003	0.709979264341108	0.575495495488888	-0.0804573750867639	-2.56729263138856	0	0	0	1	1	0	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
MS751	Cervix	1558	1372	0.886654858575292	0.716654260438269	0.80389657129205	-0.16626808734742	-3.18161918243103	0	0	0	0	0	0	0	1	1	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
SISO	Cervix	1558	1372	0.954794813119745	0.852674923852825	0.808573327981714	0.0055566006448886	0.002596267258335	0	0	0	1	1	1	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
SKG-IIIa	Cervix	1558	1372	0.792540393607816	0.527514850294842	0.398060677378045	0.0193507461788778	0.274980482697353	0	0	1	1	1	1	0	0	0	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
SW756	Cervix	1558	1372	0.934490037455037	0.707017204324519	0.715956243424167	-0.0554326509011991	-1.1436712477746	0	0	0	1	0	0	0	1	1	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
SiHa	Cervix	1558	1372	0.924499015630765	0.719601313682012	0.779937376251761	-0.114550026540865	-3.21216201896856	0	0	0	1	0	0	0	1	1	Lapatinib	Trametinib	EGFR;ERBB2	MAP2K1;MAP2K2
C-33-A	Cervix	1561	1372	0.884394737711091	0.442986813486618	0.304879891187153	0.0874462662815908	1.06233965381779	0	0	0	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
C-4-I	Cervix	1561	1372	0.692181339011176	0.601948606348172	0.229960102270286	0.194623881146426	3.49077262524735	1	0	1	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
Ca-Ski	Cervix	1561	1372	0.568968006570554	0.622574682956771	0.206898567938087	0.147752544552167	3.80112265648578	1	0	1	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
DoTc2-4510	Cervix	1561	1372	0.80046539240496	0.702884953826811	0.287487222242464	0.274866694909912	5.23571181331883	1	1	1	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
HT-3	Cervix	1561	1372	0.756156993342141	0.719568579214582	0.307020390024601	0.236887980214206	2.99517892769634	0	1	1	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
HeLa	Cervix	1561	1372	0.885139901211627	0.719805557571323	0.633439448036022	0.0040049770940264	-0.0363253046678969	0	0	0	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
ME-180	Cervix	1561	1372	0.480115748570324	0.709979264341108	0.21833417118284	0.122247935436424	4.16654829848288	1	0	1	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
MS751	Cervix	1561	1372	0.895116071817926	0.716654260438269	0.724597756662906	-0.0842426915826081	-1.57136204817946	0	0	0	1	0	0	0	1	1	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
SISO	Cervix	1561	1372	0.84797546162337	0.852674923852825	0.670095236019398	0.0530037914707106	0.76168204929565	0	0	1	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
SKG-IIIa	Cervix	1561	1372	0.749575684185297	0.527514850294842	0.198612584139814	0.197187698726238	3.83316259447183	1	0	1	1	1	1	0	0	0	Taselisib	Trametinib	PIK3CA;PIK3CD;PIK3CG	MAP2K1;MAP2K2
