inhibitor_combination,cell_line,tissue,pd_combination,perturbation,exp_synergy,pred_synergy,exp_binary,pred_binary,confusion_matrix_value,classification
CDKi + PI3Ki,MONOMAC6,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,6.147988625970768e-07,True,True,True Positive,True Positive
CDKi + PI3Ki,MOT,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0127614610954902,True,True,True Positive,True Positive
CDKi + PI3Ki,MV411,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0250353336741083,True,True,True Positive,True Positive
CDKi + PI3Ki,NALM6,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.0042455009053378,False,True,False Positive,False Positive
CDKi + PI3Ki,NAMALWA,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.0049144819776192,False,True,False Positive,False Positive
CDKi + PI3Ki,NKM1,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.0096647285738273,False,True,False Positive,False Positive
CDKi + PI3Ki,NOMO1,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,7.533929036185327e-11,True,False,False Negative,False Negative
CDKi + PI3Ki,OCIAML2,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0453935303782913,True,True,True Positive,True Positive
CDKi + PI3Ki,OCIAML3,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.0032522744301036,False,True,False Positive,False Positive
CDKi + PI3Ki,OCIAML5,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.038509943211718,True,True,True Positive,True Positive
CDKi + PI3Ki,OCIM1,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0013175354974617,True,True,True Positive,True Positive
CDKi + PI3Ki,OPM2,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,1.6839197448881293e-05,True,True,True Positive,True Positive
CDKi + PI3Ki,P12ICHIKAWA,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,1.6839197448881293e-05,True,True,True Positive,True Positive
CDKi + PI3Ki,P30OHK,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0228830266215677,True,True,True Positive,True Positive
CDKi + PI3Ki,P31FUJ,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0014668016796877,True,True,True Positive,True Positive
CDKi + PI3Ki,P32ISH,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0049144819776192,True,True,True Positive,True Positive
CDKi + PI3Ki,PF382,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0016892632933931,True,True,True Positive,True Positive
CDKi + PI3Ki,RAJI,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,5.565647942518126e-11,True,False,False Negative,False Negative
CDKi + PI3Ki,RAMOS2G64C10,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0049144819776192,True,True,True Positive,True Positive
CDKi + PI3Ki,RCK8,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0127614610954902,True,True,True Positive,True Positive
CDKi + PI3Ki,REH,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0046586571862339,True,True,True Positive,True Positive
CDKi + PI3Ki,RF48,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0454536505435013,True,True,True Positive,True Positive
CDKi + PI3Ki,RPMI6666,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.0453935362042132,False,True,False Positive,False Positive
CDKi + PI3Ki,RPMI8226,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,1.0899081637205652e-10,True,False,False Negative,False Negative
CDKi + PI3Ki,RPMI8402,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,1.6839197448881293e-05,True,True,True Positive,True Positive
CDKi + PI3Ki,RPMI8866,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0127614610954902,True,True,True Positive,True Positive
CDKi + PI3Ki,RS411,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.038509943211718,False,True,False Positive,False Positive
CDKi + PI3Ki,SCC3,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.018347157079336,True,True,True Positive,True Positive
CDKi + PI3Ki,SKMM2,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0049144819776192,True,True,True Positive,True Positive
CDKi + PI3Ki,SLVL,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0049144819776192,True,True,True Positive,True Positive
CDKi + PI3Ki,SR,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0228830266215677,True,True,True Positive,True Positive
CDKi + PI3Ki,ST486,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,6.147988625970768e-07,False,True,False Positive,False Positive
CDKi + PI3Ki,SUDHL10,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,1.6839197448881293e-05,True,True,True Positive,True Positive
CDKi + PI3Ki,SUDHL5,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0226788464770324,True,True,True Positive,True Positive
CDKi + PI3Ki,SUDHL6,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0001717986163285,True,True,True Positive,True Positive
CDKi + PI3Ki,SUDHL8,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0013175354974576,True,True,True Positive,True Positive
CDKi + PI3Ki,SUPB15,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.038509943211718,True,True,True Positive,True Positive
CDKi + PI3Ki,SUPHD1,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0021851198782103,True,True,True Positive,True Positive
CDKi + PI3Ki,SUPM2,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0297512693395753,True,True,True Positive,True Positive
CDKi + PI3Ki,SUPT1,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0053418988851794,True,True,True Positive,True Positive
CDKi + PI3Ki,TK,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,3.0415332887834268e-05,False,True,False Positive,False Positive
CDKi + PI3Ki,TUR,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,1.6839197448881293e-05,True,True,True Positive,True Positive
CDKi + PI3Ki,U266,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.0052579496997677,False,True,False Positive,False Positive
CDKi + PI3Ki,U698M,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,6.147988625970768e-07,True,True,True Positive,True Positive
CDKi + PI3Ki,VAL,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.004314252138316,True,True,True Positive,True Positive
CDKi + PI3Ki,WIL2NS,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,0.0,0.0046586571034071,False,True,False Positive,False Positive
CDKi + PI3Ki,WSUDLCL2,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0049144819776192,True,True,True Positive,True Positive
CDKi + PI3Ki,WSUNHL,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0046586571862339,True,True,True Positive,True Positive
CDKi + PI3Ki,YT,Haematopoietic and Lymphoid,PD_08-PD_07,PD_08_PD_07,1.0,0.0453935303782913,True,True,True Positive,True Positive
ERKi + MEKi,697,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.253926962263563e-10,True,False,False Negative,False Negative
ERKi + MEKi,A3KAW,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-3.0454239130506267e-10,True,False,False Negative,False Negative
ERKi + MEKi,A4FUK,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227729525993709e-11,True,False,False Negative,False Negative
ERKi + MEKi,ALLPO,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,ALLSIL,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-3.0454239130506267e-10,True,False,False Negative,False Negative
ERKi + MEKi,AMO1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.1050938769917598e-10,False,False,True Negative,True Negative
ERKi + MEKi,ARH77,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,ATN1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.882205502568013e-11,True,False,False Negative,False Negative
ERKi + MEKi,BALL1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.882205502568013e-11,True,False,False Negative,False Negative
ERKi + MEKi,BC1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-0.0001172256383256,False,False,True Negative,True Negative
ERKi + MEKi,BE13,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,BL41,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.1476932737508605e-08,False,False,True Negative,True Negative
ERKi + MEKi,BV173,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-0.0001172256383256,False,False,True Negative,True Negative
ERKi + MEKi,CA46,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227751730454202e-11,True,False,False Negative,False Negative
ERKi + MEKi,CCRFCEM,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-2.364778739494256e-08,True,False,False Negative,False Negative
ERKi + MEKi,CESS,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-3.4212299659941436e-11,True,False,False Negative,False Negative
ERKi + MEKi,CMLT1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.0454239130506267e-10,False,False,True Negative,True Negative
ERKi + MEKi,CTV1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-0.0077940744709713,True,False,False Negative,False Negative
ERKi + MEKi,DAUDI,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,DB,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,DEL,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,DG75,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.364778739494256e-08,False,False,True Negative,True Negative
ERKi + MEKi,DND41,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.147694339564964e-08,False,False,True Negative,True Negative
ERKi + MEKi,EB2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,EB3,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.159694728083196e-13,False,False,True Negative,True Negative
ERKi + MEKi,EJM,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-2.9854009264695947e-09,True,False,False Negative,False Negative
ERKi + MEKi,EM2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.1898490821504737e-06,False,False,True Negative,True Negative
ERKi + MEKi,EOL1CELL,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.1050938769917598e-10,False,False,True Negative,True Negative
ERKi + MEKi,GA10,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227751730454202e-11,True,False,False Negative,False Negative
ERKi + MEKi,GDM1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-4.272546427763757e-09,False,False,True Negative,True Negative
ERKi + MEKi,GRANTA519,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-5.854539075755838e-12,False,False,True Negative,True Negative
ERKi + MEKi,GRST,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,H9,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,HAL01,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-8.278259189253842e-10,False,False,True Negative,True Negative
ERKi + MEKi,HC1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,HDLM2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.976364975593171e-07,False,False,True Negative,True Negative
ERKi + MEKi,HDMYZ,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.421496419520054e-11,False,False,True Negative,True Negative
ERKi + MEKi,HH,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,HL60,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,HS445,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-8.984613053542033e-11,True,False,False Negative,False Negative
ERKi + MEKi,IM9,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.253926962263563e-10,False,False,True Negative,True Negative
ERKi + MEKi,JJN3,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-0.0001172256383256,False,False,True Negative,True Negative
ERKi + MEKi,JSC1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.2543399652287235e-10,False,False,True Negative,True Negative
ERKi + MEKi,JURLMK1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227751730454202e-11,True,False,False Negative,False Negative
ERKi + MEKi,JVM2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,JVM3,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.9642432125266398e-10,False,False,True Negative,True Negative
ERKi + MEKi,K562,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.882205502568013e-11,True,False,False Negative,False Negative
ERKi + MEKi,KARPAS1106P,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.0454239130506267e-10,False,False,True Negative,True Negative
ERKi + MEKi,KARPAS231,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.5299539413149432e-11,False,False,True Negative,True Negative
ERKi + MEKi,KARPAS299,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,KARPAS422,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.3944401189291966e-13,False,False,True Negative,True Negative
ERKi + MEKi,KARPAS45,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.364778739494256e-08,False,False,True Negative,True Negative
ERKi + MEKi,KARPAS620,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.584624736456931e-10,False,False,True Negative,True Negative
ERKi + MEKi,KCL22,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.4213964167074664e-13,False,False,True Negative,True Negative
ERKi + MEKi,KE37,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.3944401189291966e-13,False,False,True Negative,True Negative
ERKi + MEKi,KG1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.327471962526033e-15,False,False,True Negative,True Negative
ERKi + MEKi,KMH2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-2.1050938769917598e-10,True,False,False Negative,False Negative
ERKi + MEKi,KMOE2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,KMS12BM,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.6764367671839866e-13,False,False,True Negative,True Negative
ERKi + MEKi,KOPN8,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,KU812,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,KY821,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-4.2774547681645465e-08,False,False,True Negative,True Negative
ERKi + MEKi,L1236,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,L363,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.8406055285756796e-11,False,False,True Negative,True Negative
ERKi + MEKi,L428,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227751730454202e-11,True,False,False Negative,False Negative
ERKi + MEKi,L540,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-4.272546427763757e-09,False,False,True Negative,True Negative
ERKi + MEKi,LAMA84,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227751730454202e-11,True,False,False Negative,False Negative
ERKi + MEKi,LC41,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.0454239130506267e-10,False,False,True Negative,True Negative
ERKi + MEKi,LOUCY,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,MCCAR,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,ME1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,MEG01,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227751730454202e-11,True,False,False Negative,False Negative
ERKi + MEKi,MHHCALL2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-2.360689421720963e-11,True,False,False Negative,False Negative
ERKi + MEKi,MHHPREB1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,ML2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.0075785478468328e-10,False,False,True Negative,True Negative
ERKi + MEKi,MLMA,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.3824784074745187e-05,True,False,False Negative,False Negative
ERKi + MEKi,MN60,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-5.8841820305133305e-15,False,False,True Negative,True Negative
ERKi + MEKi,MOLM13,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-9.07065874424795e-05,True,False,False Negative,False Negative
ERKi + MEKi,MOLP8,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-4.551512500228228e-10,False,False,True Negative,True Negative
ERKi + MEKi,MOLT13,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,MOLT16,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-0.0016097894122905,True,False,False Negative,False Negative
ERKi + MEKi,MOLT4,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-2.3647787505964857e-08,False,False,True Negative,True Negative
ERKi + MEKi,MONOMAC6,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.327471962526033e-15,True,False,False Negative,False Negative
ERKi + MEKi,MOT,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.2543399652287235e-10,False,False,True Negative,True Negative
ERKi + MEKi,MV411,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-4.272546427763757e-09,True,False,False Negative,False Negative
ERKi + MEKi,NALM6,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-9.07065874424795e-05,False,False,True Negative,True Negative
ERKi + MEKi,NAMALWA,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,NKM1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-4.551512500228228e-10,False,False,True Negative,True Negative
ERKi + MEKi,NOMO1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-8.867745870944077e-09,False,False,True Negative,True Negative
ERKi + MEKi,OCIAML2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,OCIAML3,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-0.0001162235024925,False,False,True Negative,True Negative
ERKi + MEKi,OCIAML5,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-3.0454239130506267e-10,True,False,False Negative,False Negative
ERKi + MEKi,OCIM1,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.147694339564964e-08,True,False,False Negative,False Negative
ERKi + MEKi,OPM2,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.3944401189291966e-13,True,False,False Negative,False Negative
ERKi + MEKi,P12ICHIKAWA,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.3944401189291966e-13,False,False,True Negative,True Negative
ERKi + MEKi,P30OHK,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-8.278259189253842e-10,True,False,False Negative,False Negative
ERKi + MEKi,P31FUJ,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-0.0006828369389281,False,False,True Negative,True Negative
ERKi + MEKi,P32ISH,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-7.227751730454202e-11,True,False,False Negative,False Negative
ERKi + MEKi,PF382,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-2.364778739494256e-08,True,False,False Negative,False Negative
ERKi + MEKi,RAJI,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.905425717207976e-08,False,False,True Negative,True Negative
ERKi + MEKi,RAMOS2G64C10,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.227751730454202e-11,False,False,True Negative,True Negative
ERKi + MEKi,RCK8,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.2543399652287235e-10,False,False,True Negative,True Negative
ERKi + MEKi,REH,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.882205502568013e-11,False,False,True Negative,True Negative
ERKi + MEKi,RPMI6666,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-3.4212299659941436e-11,False,False,True Negative,True Negative
ERKi + MEKi,RPMI8226,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-9.532374889431594e-13,False,False,True Negative,True Negative
ERKi + MEKi,RPMI8402,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-1.3944401189291966e-13,False,False,True Negative,True Negative
ERKi + MEKi,RPMI8866,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-1.2543399652287235e-10,True,False,False Negative,False Negative
ERKi + MEKi,RS411,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,1.0,-3.0454239130506267e-10,True,False,False Negative,False Negative
ERKi + MEKi,SCC3,Haematopoietic and Lymphoid,PD_10-PD_13,PD_10_PD_13,0.0,-7.410755342718286e-10,False,False,True Negative,True Negative
