Perturbation,Excess,cell_line,tissue
PD_03_PD_15,-6.798772655969286e-11,GB1,cns
PD_06_PD_08,5.944834491344864e-08,GB1,cns
PD_06_PD_10,-0.5116160680441351,GB1,cns
PD_06_PD_14,-0.0039957249811315,GB1,cns
PD_07_PD_08,-1.1553692378374336e-06,GB1,cns
PD_07_PD_10,-6.704187205386346e-10,GB1,cns
PD_08_PD_10,-0.0675935697951697,GB1,cns
PD_08_PD_12,-0.0001336535055094,GB1,cns
PD_08_PD_14,-0.0041293784866286,GB1,cns
PD_08_PD_15,-5.362108468354165e-08,GB1,cns
PD_10_PD_12,-2.4586604430165693e-07,GB1,cns
PD_10_PD_13,1.4190648656153826e-11,GB1,cns
PD_10_PD_15,-1.4712675522332574e-11,GB1,cns
PD_01_PD_02,-0.0002201507571135,GI1,cns
PD_01_PD_03,-0.000867319321625,GI1,cns
PD_01_PD_08,-0.0132162468196767,GI1,cns
PD_01_PD_10,-0.0011707636709782,GI1,cns
PD_03_PD_05,-3.3747302952136244e-08,GI1,cns
PD_03_PD_06,-0.0012343546920215,GI1,cns
PD_03_PD_07,-3.611615340126661e-09,GI1,cns
PD_03_PD_08,-0.0013154590738689,GI1,cns
PD_03_PD_09,-5.209743068945727e-06,GI1,cns
PD_03_PD_10,-4.620490670070865e-07,GI1,cns
PD_03_PD_11,-4.620632562124527e-07,GI1,cns
PD_03_PD_12,-2.220446049250313e-16,GI1,cns
PD_03_PD_15,-6.798772655969286e-11,GI1,cns
PD_06_PD_08,5.944834491344864e-08,GI1,cns
PD_06_PD_10,-0.5116160680441351,GI1,cns
PD_06_PD_14,-0.0039957249811315,GI1,cns
PD_07_PD_08,-1.1553692378374336e-06,GI1,cns
PD_07_PD_10,-6.704187205386346e-10,GI1,cns
PD_08_PD_10,-0.0675935697951697,GI1,cns
PD_08_PD_12,-0.0001336535055094,GI1,cns
PD_08_PD_14,-0.0041293784866286,GI1,cns
PD_08_PD_15,-5.362108468354165e-08,GI1,cns
PD_10_PD_12,-2.4586604430165693e-07,GI1,cns
PD_10_PD_13,1.4190648656153826e-11,GI1,cns
PD_10_PD_15,-1.4712675522332574e-11,GI1,cns
PD_01_PD_08,-0.2488483571863897,H4,cns
PD_01_PD_10,-0.0323309013601218,H4,cns
PD_06_PD_08,0.0097792383368545,H4,cns
PD_06_PD_10,-0.0997972919898956,H4,cns
PD_06_PD_14,-0.0341044839262917,H4,cns
PD_07_PD_08,-0.0142376053996292,H4,cns
PD_07_PD_10,-1.1177635225068094e-05,H4,cns
PD_08_PD_10,-0.1488968826714382,H4,cns
PD_08_PD_12,-0.4075538182119778,H4,cns
PD_08_PD_14,-0.4415623682002116,H4,cns
PD_08_PD_15,-0.0069676355137714,H4,cns
PD_10_PD_12,-3.527734231045798e-05,H4,cns
PD_10_PD_13,2.462143920189952e-06,H4,cns
PD_10_PD_15,-4.566953781814931e-07,H4,cns
PD_01_PD_08,-0.0543610068230896,KALS1,cns
PD_01_PD_10,-0.0005723833122501,KALS1,cns
PD_06_PD_08,2.5059829479090467e-05,KALS1,cns
PD_06_PD_10,-0.5025320984962852,KALS1,cns
PD_06_PD_14,-0.0602970874044777,KALS1,cns
PD_07_PD_08,-0.0003028556972761,KALS1,cns
PD_07_PD_10,-1.4417356197782285e-12,KALS1,cns
PD_08_PD_10,-0.0212501515939582,KALS1,cns
PD_08_PD_12,-0.0135432659525349,KALS1,cns
PD_08_PD_14,-0.0738403533544773,KALS1,cns
PD_08_PD_15,-3.883462643872182e-05,KALS1,cns
PD_10_PD_12,-2.2483237493986508e-11,KALS1,cns
PD_10_PD_13,1.3100631690576847e-14,KALS1,cns
PD_10_PD_15,-8.437694987151191e-15,KALS1,cns
PD_01_PD_02,-0.0002201507571135,KINGS1,cns
PD_01_PD_03,-0.000867319321625,KINGS1,cns
PD_01_PD_08,-0.0132162468196767,KINGS1,cns
PD_01_PD_10,-0.0011707636709782,KINGS1,cns
PD_03_PD_05,-3.3747302952136244e-08,KINGS1,cns
PD_03_PD_06,-0.0012343546920215,KINGS1,cns
PD_03_PD_07,-3.611615340126661e-09,KINGS1,cns
PD_03_PD_08,-0.0013154590738689,KINGS1,cns
PD_03_PD_09,-5.209743068945727e-06,KINGS1,cns
PD_03_PD_10,-4.620490670070865e-07,KINGS1,cns
PD_03_PD_11,-4.620632562124527e-07,KINGS1,cns
PD_03_PD_12,-2.220446049250313e-16,KINGS1,cns
PD_03_PD_15,-6.798772655969286e-11,KINGS1,cns
PD_06_PD_08,5.944834491344864e-08,KINGS1,cns
PD_06_PD_10,-0.5116160680441351,KINGS1,cns
PD_06_PD_14,-0.0039957249811315,KINGS1,cns
PD_07_PD_08,-1.1553692378374336e-06,KINGS1,cns
PD_07_PD_10,-6.704187205386346e-10,KINGS1,cns
PD_08_PD_10,-0.0675935697951697,KINGS1,cns
PD_08_PD_12,-0.0001336535055094,KINGS1,cns
PD_08_PD_14,-0.0041293784866286,KINGS1,cns
PD_08_PD_15,-5.362108468354165e-08,KINGS1,cns
PD_10_PD_12,-2.4586604430165693e-07,KINGS1,cns
PD_10_PD_13,1.4190648656153826e-11,KINGS1,cns
PD_10_PD_15,-1.4712675522332574e-11,KINGS1,cns
PD_01_PD_02,-0.0082790034620356,KS1,cns
PD_01_PD_03,-0.0153541107658987,KS1,cns
PD_01_PD_08,-0.0576010710351511,KS1,cns
PD_01_PD_10,-0.0044957097227219,KS1,cns
PD_03_PD_05,-2.593190540078893e-08,KS1,cns
PD_03_PD_06,-0.038293410651743,KS1,cns
PD_03_PD_07,-5.297232652523576e-10,KS1,cns
PD_03_PD_08,-0.1191249549633725,KS1,cns
PD_03_PD_09,-4.974800926760282e-08,KS1,cns
PD_03_PD_10,-9.364224157204504e-07,KS1,cns
PD_03_PD_11,-9.36972065379571e-07,KS1,cns
PD_03_PD_12,0.0,KS1,cns
PD_03_PD_15,-3.772449019834312e-11,KS1,cns
PD_06_PD_08,0.0211009662509178,KS1,cns
PD_06_PD_10,-0.4287063451579687,KS1,cns
PD_06_PD_14,-0.0678311197842376,KS1,cns
PD_07_PD_08,-0.0407358280626714,KS1,cns
PD_07_PD_10,-8.227435732699462e-09,KS1,cns
PD_08_PD_10,-0.1849649100969802,KS1,cns
PD_08_PD_12,-0.0808315443152833,KS1,cns
PD_08_PD_14,-0.1486626640991413,KS1,cns
PD_08_PD_15,-0.0017385094572349,KS1,cns
PD_10_PD_12,-2.5152221083679652e-08,KS1,cns
PD_10_PD_13,5.496511024105644e-10,KS1,cns
PD_10_PD_15,-2.7784152756282765e-10,KS1,cns
PD_01_PD_02,-0.0047742872282622,LN18,cns
PD_01_PD_03,-0.0094280435837277,LN18,cns
PD_01_PD_08,-0.0344020503382035,LN18,cns
PD_01_PD_10,-0.0101548231594438,LN18,cns
PD_03_PD_05,-3.7121689056007763e-09,LN18,cns
PD_03_PD_06,-0.022071764893557,LN18,cns
PD_03_PD_07,-7.658929046527874e-10,LN18,cns
PD_03_PD_08,-0.022158611615198,LN18,cns
PD_03_PD_09,-1.8593978545755618e-07,LN18,cns
PD_03_PD_10,-1.3005333221460802e-07,LN18,cns
PD_03_PD_11,-1.3006979304730493e-07,LN18,cns
PD_03_PD_12,-5.850875339774575e-14,LN18,cns
PD_03_PD_15,-3.584355035002318e-12,LN18,cns
PD_06_PD_08,0.0027946573874418,LN18,cns
PD_06_PD_10,-0.5003606278669349,LN18,cns
PD_06_PD_14,-0.0127096456048813,LN18,cns
PD_07_PD_08,-0.006187040998002,LN18,cns
PD_07_PD_10,-6.010786313126458e-10,LN18,cns
PD_08_PD_10,-0.2969752047454816,LN18,cns
PD_08_PD_12,-8.756618552219209e-05,LN18,cns
PD_08_PD_14,-0.0127972117904034,LN18,cns
PD_08_PD_15,-0.0003643379958457,LN18,cns
PD_10_PD_12,-4.9631524112747634e-08,LN18,cns
PD_10_PD_13,1.6462387009141818e-11,LN18,cns
PD_10_PD_15,-1.2853162978387898e-11,LN18,cns
PD_01_PD_02,-0.0017773192942426,LN229,cns
PD_01_PD_03,-0.0090279720668816,LN229,cns
PD_01_PD_08,-0.0312812707291467,LN229,cns
PD_01_PD_10,-0.0044088674444612,LN229,cns
PD_03_PD_05,-2.9110575616719814e-06,LN229,cns
PD_03_PD_06,-0.0211335156219955,LN229,cns
PD_03_PD_07,-3.827861245753184e-07,LN229,cns
PD_03_PD_08,-0.0211335156219955,LN229,cns
PD_03_PD_09,-2.911057221943736e-06,LN229,cns
PD_03_PD_10,-2.829322455388805e-05,LN229,cns
PD_03_PD_11,-2.82997629441617e-05,LN229,cns
PD_03_PD_12,0.0,LN229,cns
PD_03_PD_15,-2.8315751299246017e-08,LN229,cns
PD_06_PD_08,0.001363817207334,LN229,cns
PD_06_PD_10,-0.5432966276848364,LN229,cns
PD_06_PD_14,-0.0084962321121241,LN229,cns
PD_07_PD_08,-0.0025185692454067,LN229,cns
PD_07_PD_10,-1.0764566304999337e-07,LN229,cns
PD_08_PD_10,-0.4649328704578763,LN229,cns
PD_08_PD_12,0.0,LN229,cns
PD_08_PD_14,-0.0084962321121241,LN229,cns
PD_08_PD_15,-0.0001945425045415,LN229,cns
PD_10_PD_12,-1.939905791559226e-09,LN229,cns
PD_10_PD_13,6.548540376627443e-09,LN229,cns
PD_10_PD_15,-4.095125127889787e-09,LN229,cns
PD_01_PD_08,-0.0668561305242869,LN405,cns
PD_01_PD_10,-0.0006604116251538,LN405,cns
PD_06_PD_08,2.678088985619276e-05,LN405,cns
PD_06_PD_10,-0.5225739314563456,LN405,cns
PD_06_PD_14,-0.0652055276640671,LN405,cns
PD_07_PD_08,-0.0002074881846269,LN405,cns
PD_07_PD_10,-1.7562618026545353e-12,LN405,cns
PD_08_PD_10,-0.0207781129263759,LN405,cns
PD_08_PD_12,-0.020106589188077,LN405,cns
PD_08_PD_14,-0.0853121168482281,LN405,cns
PD_08_PD_15,-4.0355254527946194e-05,LN405,cns
PD_10_PD_12,-2.9435787141096625e-11,LN405,cns
PD_10_PD_13,1.7763568394002505e-14,LN405,cns
PD_10_PD_15,-1.0658141036401504e-14,LN405,cns
PD_01_PD_08,-0.035277432205828,LNZTA3WT4,cns
PD_01_PD_10,-0.0012218594683313,LNZTA3WT4,cns
PD_06_PD_08,1.543640634871224e-06,LNZTA3WT4,cns
PD_06_PD_10,-0.4413184592891929,LNZTA3WT4,cns
PD_06_PD_14,-0.0451489179738459,LNZTA3WT4,cns
PD_07_PD_08,-4.1469939483285145e-05,LNZTA3WT4,cns
PD_07_PD_10,-1.6362022847715707e-11,LNZTA3WT4,cns
PD_08_PD_10,-0.0047264616474874,LNZTA3WT4,cns
PD_08_PD_12,-0.1085497060002124,LNZTA3WT4,cns
PD_08_PD_14,-0.1536578555353385,LNZTA3WT4,cns
PD_08_PD_15,-3.321051541993469e-06,LNZTA3WT4,cns
PD_10_PD_12,-1.0125233984581428e-11,LNZTA3WT4,cns
PD_10_PD_13,1.0103029524088925e-14,LNZTA3WT4,cns
PD_10_PD_15,-9.214851104388801e-15,LNZTA3WT4,cns
PD_01_PD_08,-0.1997674231579143,M059J,cns
PD_01_PD_10,-0.063431607494535,M059J,cns
PD_06_PD_08,0.0143739539376224,M059J,cns
PD_06_PD_10,-0.2319519639222739,M059J,cns
PD_06_PD_14,-0.0759869940212989,M059J,cns
PD_07_PD_08,-0.0226851782042525,M059J,cns
PD_07_PD_10,-0.0003048059482505,M059J,cns
PD_08_PD_10,-0.1657871333910642,M059J,cns
PD_08_PD_12,-0.2634175505195655,M059J,cns
PD_08_PD_14,-0.3388784887785211,M059J,cns
PD_08_PD_15,-0.0080152421222603,M059J,cns
PD_10_PD_12,-0.0004451092418588,M059J,cns
PD_10_PD_13,6.490251578072925e-05,M059J,cns
PD_10_PD_15,-1.387289829601901e-05,M059J,cns
PD_01_PD_02,-0.0002201507571135,MOGGCCM,cns
PD_01_PD_03,-0.000867319321625,MOGGCCM,cns
PD_01_PD_08,-0.0132162468196767,MOGGCCM,cns
PD_01_PD_10,-0.0011707636709782,MOGGCCM,cns
PD_03_PD_05,-3.3747302952136244e-08,MOGGCCM,cns
PD_03_PD_06,-0.0012343546920215,MOGGCCM,cns
PD_03_PD_07,-3.611615340126661e-09,MOGGCCM,cns
PD_03_PD_08,-0.0013154590738689,MOGGCCM,cns
PD_03_PD_09,-5.209743068945727e-06,MOGGCCM,cns
PD_03_PD_10,-4.620490670070865e-07,MOGGCCM,cns
PD_03_PD_11,-4.620632562124527e-07,MOGGCCM,cns
PD_03_PD_12,-2.220446049250313e-16,MOGGCCM,cns
PD_03_PD_15,-6.798772655969286e-11,MOGGCCM,cns
PD_06_PD_08,5.944834491344864e-08,MOGGCCM,cns
PD_06_PD_10,-0.5116160680441351,MOGGCCM,cns
PD_06_PD_14,-0.0039957249811315,MOGGCCM,cns
PD_07_PD_08,-1.1553692378374336e-06,MOGGCCM,cns
PD_07_PD_10,-6.704187205386346e-10,MOGGCCM,cns
PD_08_PD_10,-0.0675935697951697,MOGGCCM,cns
PD_08_PD_12,-0.0001336535055094,MOGGCCM,cns
PD_08_PD_14,-0.0041293784866286,MOGGCCM,cns
PD_08_PD_15,-5.362108468354165e-08,MOGGCCM,cns
PD_10_PD_12,-2.4586604430165693e-07,MOGGCCM,cns
PD_10_PD_13,1.4190648656153826e-11,MOGGCCM,cns
PD_10_PD_15,-1.4712675522332574e-11,MOGGCCM,cns
PD_01_PD_08,-0.0498512922094895,MOGGUVW,cns
PD_01_PD_10,-0.0022227022422433,MOGGUVW,cns
PD_06_PD_08,1.4080706872698912e-06,MOGGUVW,cns
PD_06_PD_10,-0.4402823079537144,MOGGUVW,cns
PD_06_PD_14,-0.0392970820510766,MOGGUVW,cns
PD_07_PD_08,-3.802570922517568e-05,MOGGUVW,cns
PD_07_PD_10,-1.2856826714369164e-11,MOGGUVW,cns
PD_08_PD_10,-0.0046115301380522,MOGGUVW,cns
PD_08_PD_12,-0.1063676399285015,MOGGUVW,cns
PD_08_PD_14,-0.1456235971501329,MOGGUVW,cns
PD_08_PD_15,-3.0968489012073164e-06,MOGGUVW,cns
PD_10_PD_12,-7.888134589961737e-12,MOGGUVW,cns
PD_10_PD_13,7.438494264988549e-15,MOGGUVW,cns
PD_10_PD_15,-6.772360450213455e-15,MOGGUVW,cns
PD_01_PD_08,-0.0341505962697776,ONS76,cns
PD_01_PD_10,-0.0013599847039701,ONS76,cns
PD_06_PD_08,1.547746380614612e-06,ONS76,cns
PD_06_PD_10,-0.4482387550996228,ONS76,cns
PD_06_PD_14,-0.0446681574501864,ONS76,cns
PD_07_PD_08,-4.153268201256832e-05,ONS76,cns
PD_07_PD_10,-1.653333026041537e-11,ONS76,cns
PD_08_PD_10,-0.0055167394299675,ONS76,cns
PD_08_PD_12,-0.1081582990156539,ONS76,cns
PD_08_PD_14,-0.1527856880276232,ONS76,cns
PD_08_PD_15,-3.3304112406762343e-06,ONS76,cns
PD_10_PD_12,-1.0988210341622562e-11,ONS76,cns
PD_10_PD_13,1.0658141036401504e-14,ONS76,cns
PD_10_PD_15,-9.769962616701378e-15,ONS76,cns
PD_01_PD_02,-0.0042197626085886,PFSK1,cns
PD_01_PD_03,-0.0086878862227768,PFSK1,cns
PD_01_PD_08,-0.0374601940025105,PFSK1,cns
PD_01_PD_10,-0.0098364108917604,PFSK1,cns
PD_03_PD_05,-6.768175242477524e-09,PFSK1,cns
PD_03_PD_06,-0.022957521377409,PFSK1,cns
PD_03_PD_07,-1.9366147574473302e-09,PFSK1,cns
PD_03_PD_08,-0.0230799829848694,PFSK1,cns
PD_03_PD_09,-3.55580345390294e-07,PFSK1,cns
PD_03_PD_10,-2.250390258584645e-07,PFSK1,cns
PD_03_PD_11,-2.250850903440238e-07,PFSK1,cns
PD_03_PD_12,-2.3003821070233244e-13,PFSK1,cns
PD_03_PD_15,-8.475775636895833e-12,PFSK1,cns
PD_06_PD_08,0.003296686295042,PFSK1,cns
PD_06_PD_10,-0.5080823613010655,PFSK1,cns
PD_06_PD_14,-0.0136966256856706,PFSK1,cns
PD_07_PD_08,-0.0066378265274648,PFSK1,cns
PD_07_PD_10,-1.5203118763906787e-09,PFSK1,cns
PD_08_PD_10,-0.2989615155606342,PFSK1,cns
PD_08_PD_12,-0.0001237476126986,PFSK1,cns
PD_08_PD_14,-0.0138203732983692,PFSK1,cns
PD_08_PD_15,-0.0004057215935638,PFSK1,cns
PD_10_PD_12,-1.010296346581896e-07,PFSK1,cns
PD_10_PD_13,4.606870440682087e-11,PFSK1,cns
PD_10_PD_15,-3.3994140835602587e-11,PFSK1,cns
PD_01_PD_08,-0.0111559525325599,SF268,cns
PD_01_PD_10,-0.0004449623022743,SF268,cns
PD_06_PD_08,8.445558674630149e-07,SF268,cns
PD_06_PD_10,-0.4493872147833167,SF268,cns
PD_06_PD_14,-0.0391945082743837,SF268,cns
PD_07_PD_08,-2.715096133842909e-05,SF268,cns
PD_07_PD_10,-1.50597312398304e-11,SF268,cns
PD_08_PD_10,-0.00402259595164,SF268,cns
PD_08_PD_12,-0.118704428698279,SF268,cns
PD_08_PD_14,-0.1578625913157448,SF268,cns
PD_08_PD_15,-2.038458086994765e-06,SF268,cns
PD_10_PD_12,-1.4293566330536578e-11,SF268,cns
PD_10_PD_13,9.103828801926284e-15,SF268,cns
PD_10_PD_15,-8.881784197001252e-15,SF268,cns
PD_01_PD_08,-0.0918483271888538,SF539,cns
PD_01_PD_10,-0.0007793783380789,SF539,cns
PD_06_PD_08,0.0001673679250329,SF539,cns
PD_06_PD_10,-0.5244530029030634,SF539,cns
PD_06_PD_14,-0.083988741861135,SF539,cns
PD_07_PD_08,-0.0004239113881782,SF539,cns
PD_07_PD_10,-1.3545276011939222e-11,SF539,cns
PD_08_PD_10,-0.0213156770832538,SF539,cns
PD_08_PD_12,-0.0338901522755473,SF539,cns
PD_08_PD_14,-0.1178788925440017,SF539,cns
PD_08_PD_15,-0.0001672665230756,SF539,cns
PD_10_PD_12,-1.1082224027347819e-10,SF539,cns
PD_10_PD_13,1.1013412404281553e-13,SF539,cns
PD_10_PD_15,-6.128431095930864e-14,SF539,cns
PD_01_PD_08,-0.0155055179970465,SKMG1,cns
PD_01_PD_10,-0.0007334937255712,SKMG1,cns
PD_06_PD_08,2.5538912318268103e-08,SKMG1,cns
PD_06_PD_10,-0.5160977961555602,SKMG1,cns
PD_06_PD_14,-0.0119585212927644,SKMG1,cns
PD_07_PD_08,-1.4070672413879493e-06,SKMG1,cns
PD_07_PD_10,-2.8814728381121317e-12,SKMG1,cns
PD_08_PD_10,-0.0015623001393411,SKMG1,cns
PD_08_PD_12,-0.0006341634482329,SKMG1,cns
PD_08_PD_14,-0.0125926847406496,SKMG1,cns
PD_08_PD_15,-9.173091575220839e-08,SKMG1,cns
PD_10_PD_12,3.0198066269804264e-14,SKMG1,cns
PD_10_PD_13,3.0198066269804264e-14,SKMG1,cns
PD_10_PD_15,-4.052314039881821e-14,SKMG1,cns
PD_01_PD_08,-0.0498512922094895,SKPNDW,cns
PD_01_PD_10,-0.0022227022422433,SKPNDW,cns
PD_06_PD_08,1.4080706872698912e-06,SKPNDW,cns
PD_06_PD_10,-0.4402823079537144,SKPNDW,cns
PD_06_PD_14,-0.0392970820510766,SKPNDW,cns
PD_07_PD_08,-3.802570922517568e-05,SKPNDW,cns
PD_07_PD_10,-1.2856826714369164e-11,SKPNDW,cns
PD_08_PD_10,-0.0046115301380522,SKPNDW,cns
PD_08_PD_12,-0.1063676399285015,SKPNDW,cns
PD_08_PD_14,-0.1456235971501329,SKPNDW,cns
PD_08_PD_15,-3.0968489012073164e-06,SKPNDW,cns
PD_10_PD_12,-7.888134589961737e-12,SKPNDW,cns
PD_10_PD_13,7.438494264988549e-15,SKPNDW,cns
PD_10_PD_15,-6.772360450213455e-15,SKPNDW,cns
PD_01_PD_08,-0.0498512922094895,SW1088,cns
PD_01_PD_10,-0.0022227022422433,SW1088,cns
PD_06_PD_08,1.4080706872698912e-06,SW1088,cns
PD_06_PD_10,-0.4402823079537144,SW1088,cns
PD_06_PD_14,-0.0392970820510766,SW1088,cns
PD_07_PD_08,-3.802570922517568e-05,SW1088,cns
PD_07_PD_10,-1.2856826714369164e-11,SW1088,cns
PD_08_PD_10,-0.0046115301380522,SW1088,cns
PD_08_PD_12,-0.1063676399285015,SW1088,cns
PD_08_PD_14,-0.1456235971501329,SW1088,cns
PD_08_PD_15,-3.0968489012073164e-06,SW1088,cns
PD_10_PD_12,-7.888134589961737e-12,SW1088,cns
PD_10_PD_13,7.438494264988549e-15,SW1088,cns
PD_10_PD_15,-6.772360450213455e-15,SW1088,cns
PD_01_PD_08,-0.0498512922094895,SW1783,cns
PD_01_PD_10,-0.0022227022422433,SW1783,cns
PD_06_PD_08,1.4080706872698912e-06,SW1783,cns
PD_06_PD_10,-0.4402823079537144,SW1783,cns
PD_06_PD_14,-0.0392970820510766,SW1783,cns
PD_07_PD_08,-3.802570922517568e-05,SW1783,cns
PD_07_PD_10,-1.2856826714369164e-11,SW1783,cns
PD_08_PD_10,-0.0046115301380522,SW1783,cns
PD_08_PD_12,-0.1063676399285015,SW1783,cns
PD_08_PD_14,-0.1456235971501329,SW1783,cns
PD_08_PD_15,-3.0968489012073164e-06,SW1783,cns
PD_10_PD_12,-7.888134589961737e-12,SW1783,cns
PD_10_PD_13,7.438494264988549e-15,SW1783,cns
PD_10_PD_15,-6.772360450213455e-15,SW1783,cns
PD_01_PD_08,-0.0498512922094895,T98G,cns
PD_01_PD_10,-0.0022227022422433,T98G,cns
PD_06_PD_08,1.4080706872698912e-06,T98G,cns
PD_06_PD_10,-0.4402823079537144,T98G,cns
PD_06_PD_14,-0.0392970820510766,T98G,cns
PD_07_PD_08,-3.802570922517568e-05,T98G,cns
PD_07_PD_10,-1.2856826714369164e-11,T98G,cns
PD_08_PD_10,-0.0046115301380522,T98G,cns
PD_08_PD_12,-0.1063676399285015,T98G,cns
PD_08_PD_14,-0.1456235971501329,T98G,cns
PD_08_PD_15,-3.0968489012073164e-06,T98G,cns
PD_10_PD_12,-7.888134589961737e-12,T98G,cns
PD_10_PD_13,7.438494264988549e-15,T98G,cns
PD_10_PD_15,-6.772360450213455e-15,T98G,cns
PD_01_PD_02,-0.0002201507571135,U118MG,cns
PD_01_PD_03,-0.000867319321625,U118MG,cns
PD_01_PD_08,-0.0132162468196767,U118MG,cns
PD_01_PD_10,-0.0011707636709782,U118MG,cns
PD_03_PD_05,-3.3747302952136244e-08,U118MG,cns
PD_03_PD_06,-0.0012343546920215,U118MG,cns
PD_03_PD_07,-3.611615340126661e-09,U118MG,cns
PD_03_PD_08,-0.0013154590738689,U118MG,cns
PD_03_PD_09,-5.209743068945727e-06,U118MG,cns
PD_03_PD_10,-4.620490670070865e-07,U118MG,cns
PD_03_PD_11,-4.620632562124527e-07,U118MG,cns
PD_03_PD_12,-2.220446049250313e-16,U118MG,cns
PD_03_PD_15,-6.798772655969286e-11,U118MG,cns
PD_06_PD_08,5.944834491344864e-08,U118MG,cns
PD_06_PD_10,-0.5116160680441351,U118MG,cns
PD_06_PD_14,-0.0039957249811315,U118MG,cns
PD_07_PD_08,-1.1553692378374336e-06,U118MG,cns
PD_07_PD_10,-6.704187205386346e-10,U118MG,cns
PD_08_PD_10,-0.0675935697951697,U118MG,cns
PD_08_PD_12,-0.0001336535055094,U118MG,cns
PD_08_PD_14,-0.0041293784866286,U118MG,cns
PD_08_PD_15,-5.362108468354165e-08,U118MG,cns
PD_10_PD_12,-2.4586604430165693e-07,U118MG,cns
PD_10_PD_13,1.4190648656153826e-11,U118MG,cns
PD_10_PD_15,-1.4712675522332574e-11,U118MG,cns
PD_01_PD_08,-0.0498512922094895,U251,cns
PD_01_PD_10,-0.0022227022422433,U251,cns
PD_06_PD_08,1.4080706872698912e-06,U251,cns
PD_06_PD_10,-0.4402823079537144,U251,cns
PD_06_PD_14,-0.0392970820510766,U251,cns
PD_07_PD_08,-3.802570922517568e-05,U251,cns
PD_07_PD_10,-1.2856826714369164e-11,U251,cns
PD_08_PD_10,-0.0046115301380522,U251,cns
PD_08_PD_12,-0.1063676399285015,U251,cns
PD_08_PD_14,-0.1456235971501329,U251,cns
PD_08_PD_15,-3.0968489012073164e-06,U251,cns
PD_10_PD_12,-7.888134589961737e-12,U251,cns
PD_10_PD_13,7.438494264988549e-15,U251,cns
PD_10_PD_15,-6.772360450213455e-15,U251,cns
PD_01_PD_02,-0.0007220543635155,U87MG,cns
PD_01_PD_03,-0.0015840501928111,U87MG,cns
PD_01_PD_08,-0.0886490849468433,U87MG,cns
PD_01_PD_10,-0.0013576196751479,U87MG,cns
PD_03_PD_05,-3.3709635083312145e-10,U87MG,cns
PD_03_PD_06,-0.0748014657803337,U87MG,cns
PD_03_PD_07,-2.3928081738233686e-11,U87MG,cns
PD_03_PD_08,-0.1818234841005308,U87MG,cns
PD_03_PD_09,-6.29779532412833e-07,U87MG,cns
PD_03_PD_10,-4.7811478109949235e-09,U87MG,cns
PD_03_PD_11,-4.781210871662722e-09,U87MG,cns
PD_03_PD_12,0.0,U87MG,cns
PD_03_PD_15,-1.310063169057685e-13,U87MG,cns
PD_06_PD_08,0.0364160330777689,U87MG,cns
PD_06_PD_10,-0.4334848181542373,U87MG,cns
PD_06_PD_14,-0.0887817608436524,U87MG,cns
PD_07_PD_08,-0.0570167524481779,U87MG,cns
PD_07_PD_10,-4.692801702788074e-12,U87MG,cns
PD_08_PD_10,-0.2647246395196316,U87MG,cns
PD_08_PD_12,-0.1070363662513331,U87MG,cns
PD_08_PD_14,-0.1958037791637511,U87MG,cns
PD_08_PD_15,-0.0029181175942981,U87MG,cns
PD_10_PD_12,-1.2212453270876722e-15,U87MG,cns
PD_10_PD_13,6.306066779870889e-14,U87MG,cns
PD_10_PD_15,-4.8849813083506894e-14,U87MG,cns
PD_01_PD_02,-0.0002201507571135,YH13,cns
PD_01_PD_03,-0.000867319321625,YH13,cns
PD_01_PD_08,-0.0132162468196767,YH13,cns
PD_01_PD_10,-0.0011707636709782,YH13,cns
PD_03_PD_05,-3.3747302952136244e-08,YH13,cns
PD_03_PD_06,-0.0012343546920215,YH13,cns
PD_03_PD_07,-3.611615340126661e-09,YH13,cns
PD_03_PD_08,-0.0013154590738689,YH13,cns
PD_03_PD_09,-5.209743068945727e-06,YH13,cns
PD_03_PD_10,-4.620490670070865e-07,YH13,cns
PD_03_PD_11,-4.620632562124527e-07,YH13,cns
PD_03_PD_12,-2.220446049250313e-16,YH13,cns
PD_03_PD_15,-6.798772655969286e-11,YH13,cns
PD_06_PD_08,5.944834491344864e-08,YH13,cns
PD_06_PD_10,-0.5116160680441351,YH13,cns
PD_06_PD_14,-0.0039957249811315,YH13,cns
PD_07_PD_08,-1.1553692378374336e-06,YH13,cns
PD_07_PD_10,-6.704187205386346e-10,YH13,cns
PD_08_PD_10,-0.0675935697951697,YH13,cns
PD_08_PD_12,-0.0001336535055094,YH13,cns
PD_08_PD_14,-0.0041293784866286,YH13,cns
PD_08_PD_15,-5.362108468354165e-08,YH13,cns
PD_10_PD_12,-2.4586604430165693e-07,YH13,cns
PD_10_PD_13,1.4190648656153826e-11,YH13,cns
PD_10_PD_15,-1.4712675522332574e-11,YH13,cns
PD_01_PD_02,-0.0047742872282622,C2BBE1,colon
PD_01_PD_03,-0.0094280435837277,C2BBE1,colon
PD_01_PD_08,-0.0344020503382035,C2BBE1,colon
PD_01_PD_10,-0.0101548231594438,C2BBE1,colon
PD_03_PD_05,-3.7121689056007763e-09,C2BBE1,colon
PD_03_PD_06,-0.022071764893557,C2BBE1,colon
PD_03_PD_07,-7.658929046527874e-10,C2BBE1,colon
PD_03_PD_08,-0.022158611615198,C2BBE1,colon
PD_03_PD_09,-1.8593978545755618e-07,C2BBE1,colon
